Country Name,CEPALStat ID,ISO,Indicator ID,Indicator Name
Jamaica,246,JM,2205,Total Annual Gross Domestic Product (GDP) per capita at current prices in dollars
Jamaica,246,JM,2206,Total Annual Gross Domestic Product (GDP) per capita at constant prices in dollars
Jamaica,246,JM,2207,Rate of growth of Total Annual Gross Domestic Product (GDP) at constant prices
Jamaica,246,JM,2208,Annual Gross Domestic Product (GDP) by expenditure at current prices in dollars
Jamaica,246,JM,2211,Share in Annual Gross Domestic Product (GDP) by expenditure at current prices
Jamaica,246,JM,2213,Annual Gross Domestic Product (GDP) per capita by expenditure at current prices in dollars
Jamaica,246,JM,2215,Annual Gross Domestic Product (GDP) by activity at current prices
Jamaica,246,JM,2216,Annual Gross Domestic Product (GDP) by activity at constant prices
Jamaica,246,JM,2217,Rate of growth of Annual Gross Domestic Product (GDP) by activity at constant prices
Jamaica,246,JM,2218,Share in Annual Gross Domestic Product (GDP) by activity at current prices
Jamaica,246,JM,2219,Share in Annual Gross Domestic Product (GDP) by activity  at current prices
Jamaica,246,JM,2220,Annual Gross Domestic Product (GDP) per capita by activity at current prices in dollars
Jamaica,246,JM,2221,Annual Gross Domestic Product (GDP) per capita by activity at constant prices in dollars
Jamaica,246,JM,2222,Rate of growth of Total Annual Gross Domestic Product (GDP) per capita at constant prices
Jamaica,246,JM,2242,Países que han firmado y ratificado el Protocolo Facultativo de la Convención sobre la eliminación de todas las formas de discriminación
Jamaica,246,JM,2243,Nivel jerárquico de los Mecanismos para el Adelanto de la Mujer (MAM)
Jamaica,246,JM,2260,Terrestrial and marine protected areas
Jamaica,246,JM,2261,Terrestrial protected areas
Jamaica,246,JM,2262,Protected marine areas
Jamaica,246,JM,2265,Indice de percepciones de corrupción nuevo (Translation in progress ...)
Montserrat,236,MS,36,"Growth rate of the population, national and by urban and rural areas"
Montserrat,236,MS,43,Average number of inhabitants per physician
Montserrat,236,MS,54,Hospital beds per inhabitant
Montserrat,236,MS,97,"Proportion of population using an improved drinking water source, total, urban and rural areas"
Montserrat,236,MS,98,"Proportion of population using an improved sanitation facility, total, urban and rural areas"
Montserrat,236,MS,174,Prevalence rate associated with tuberculosis
Montserrat,236,MS,176,Proportion of tuberculosis cases detected and cured under directly-observed treatment short courses (DOTS)
Montserrat,236,MS,177,Proportion of births attended by skilled health personnel
Montserrat,236,MS,179,Share of women in wage employment in the non-agricultural sector
Montserrat,236,MS,185,"Ratio of girls to boys in primary, secondary and tertiary education"
Montserrat,236,MS,357,Death rate associated with tuberculosis
Montserrat,236,MS,364,Total fixed telephone lines subscribers
Montserrat,236,MS,365,Consumer price index
Montserrat,236,MS,391,"Average number of pupils per teacher, by level of education"
Montserrat,236,MS,460,Public expenditure on education
Montserrat,236,MS,467,Physicians
Montserrat,236,MS,468,Hospital beds
Montserrat,236,MS,531,Internet users
Montserrat,236,MS,1043,Total national port moves (TON)
Montserrat,236,MS,1481,Evolution of national flag fleet by vessel type (thousands of DWT)
Montserrat,236,MS,1499,Total Cellular subscribers
Montserrat,236,MS,1693,Incidence rate associated with Tuberculosis
Montserrat,236,MS,1702,Adolescent birth rate
Montserrat,236,MS,1703,Antenatal care coverage (at least one visit and at least four visits)
Montserrat,236,MS,1704,Judicial power: percentage of women judges in the highest court or supreme court
Montserrat,236,MS,2242,Países que han firmado y ratificado el Protocolo Facultativo de la Convención sobre la eliminación de todas las formas de discriminación
Montserrat,236,MS,2243,Nivel jerárquico de los Mecanismos para el Adelanto de la Mujer (MAM)
Netherlands Antilles,215,AN,5,Crude mortality rate
Netherlands Antilles,215,AN,36,"Growth rate of the population, national and by urban and rural areas"
Netherlands Antilles,215,AN,37,Total fertility rate
Netherlands Antilles,215,AN,39,Crude birth rate
Netherlands Antilles,215,AN,43,Average number of inhabitants per physician
Netherlands Antilles,215,AN,49,Migration rate
Netherlands Antilles,215,AN,54,Hospital beds per inhabitant
Netherlands Antilles,215,AN,154,"Occupied dwelling units, by type of facilities available, by urban and rural areas (CELADE)"
Netherlands Antilles,215,AN,164,Proportion of population below minimum level of dietary energy consumption
Netherlands Antilles,215,AN,174,Prevalence rate associated with tuberculosis
Netherlands Antilles,215,AN,176,Proportion of tuberculosis cases detected and cured under directly-observed treatment short courses (DOTS)
Netherlands Antilles,215,AN,179,Share of women in wage employment in the non-agricultural sector
Netherlands Antilles,215,AN,185,"Ratio of girls to boys in primary, secondary and tertiary education"
Netherlands Antilles,215,AN,357,Death rate associated with tuberculosis
Netherlands Antilles,215,AN,364,Total fixed telephone lines subscribers
Netherlands Antilles,215,AN,391,"Average number of pupils per teacher, by level of education"
Netherlands Antilles,215,AN,460,Public expenditure on education
Netherlands Antilles,215,AN,465,"Occupied dwelling units, by type of tenancy, by urban and rural areas (CELADE)"
Netherlands Antilles,215,AN,467,Physicians
Netherlands Antilles,215,AN,468,Hospital beds
Netherlands Antilles,215,AN,531,Internet users
Netherlands Antilles,215,AN,534,Daily dietary energy consumption in kilocalories per person
Netherlands Antilles,215,AN,1043,Total national port moves (TON)
Netherlands Antilles,215,AN,1044,"Port moves, National total (TEU)"
Netherlands Antilles,215,AN,1381,Fleets of National Flag (thousands of GT)
Netherlands Antilles,215,AN,1382,Fleets of National Flag (thousands of DWT)
Netherlands Antilles,215,AN,1481,Evolution of national flag fleet by vessel type (thousands of DWT)
Netherlands Antilles,215,AN,1499,Total Cellular subscribers
Netherlands Antilles,215,AN,1693,Incidence rate associated with Tuberculosis
Netherlands Antilles,215,AN,1702,Adolescent birth rate
Netherlands Antilles,215,AN,2243,Nivel jerárquico de los Mecanismos para el Adelanto de la Mujer (MAM)
Puerto Rico,261,PR,5,Crude mortality rate
Puerto Rico,261,PR,36,"Growth rate of the population, national and by urban and rural areas"
Puerto Rico,261,PR,37,Total fertility rate
Puerto Rico,261,PR,39,Crude birth rate
Puerto Rico,261,PR,41,Maternal mortality ratio
Puerto Rico,261,PR,43,Average number of inhabitants per physician
Puerto Rico,261,PR,49,Migration rate
Puerto Rico,261,PR,54,Hospital beds per inhabitant
Puerto Rico,261,PR,97,"Proportion of population using an improved drinking water source, total, urban and rural areas"
Puerto Rico,261,PR,98,"Proportion of population using an improved sanitation facility, total, urban and rural areas"
Puerto Rico,261,PR,174,Prevalence rate associated with tuberculosis
Puerto Rico,261,PR,176,Proportion of tuberculosis cases detected and cured under directly-observed treatment short courses (DOTS)
Puerto Rico,261,PR,179,Share of women in wage employment in the non-agricultural sector
Puerto Rico,261,PR,185,"Ratio of girls to boys in primary, secondary and tertiary education"
Puerto Rico,261,PR,307,"Contraceptive prevalence rate among married women aged 15-49, any method"
Puerto Rico,261,PR,357,Death rate associated with tuberculosis
Puerto Rico,261,PR,364,Total fixed telephone lines subscribers
Puerto Rico,261,PR,391,"Average number of pupils per teacher, by level of education"
Puerto Rico,261,PR,460,Public expenditure on education
Puerto Rico,261,PR,467,Physicians
Puerto Rico,261,PR,468,Hospital beds
Puerto Rico,261,PR,531,Internet users
Puerto Rico,261,PR,1010,Prison population rate
Puerto Rico,261,PR,1345,Women deaths at the hands of their intimate partner or former partner
Puerto Rico,261,PR,1347,Executive power: percentage of women in ministerial cabinet positions
Puerto Rico,261,PR,1499,Total Cellular subscribers
Puerto Rico,261,PR,1617,Local power: percentage of elected mayors who are female
Puerto Rico,261,PR,1693,Incidence rate associated with Tuberculosis
Puerto Rico,261,PR,1702,Adolescent birth rate
Puerto Rico,261,PR,1704,Judicial power: percentage of women judges in the highest court or supreme court
Puerto Rico,261,PR,1708,Local power: percentage of elected city council members who are female
Puerto Rico,261,PR,2183,Unmet need for family planning
Puerto Rico,261,PR,2242,Países que han firmado y ratificado el Protocolo Facultativo de la Convención sobre la eliminación de todas las formas de discriminación
Puerto Rico,261,PR,2243,Nivel jerárquico de los Mecanismos para el Adelanto de la Mujer (MAM)
Puerto Rico,261,PR,2265,Indice de percepciones de corrupción nuevo (Translation in progress ...)
Saint Kitts and Nevis,257,KN,36,"Growth rate of the population, national and by urban and rural areas"
Saint Kitts and Nevis,257,KN,43,Average number of inhabitants per physician
Saint Kitts and Nevis,257,KN,54,Hospital beds per inhabitant
Saint Kitts and Nevis,257,KN,55,Total expenditure on health as a percentage of gross domestic product
Saint Kitts and Nevis,257,KN,97,"Proportion of population using an improved drinking water source, total, urban and rural areas"
Saint Kitts and Nevis,257,KN,98,"Proportion of population using an improved sanitation facility, total, urban and rural areas"
Saint Kitts and Nevis,257,KN,164,Proportion of population below minimum level of dietary energy consumption
Saint Kitts and Nevis,257,KN,167,Proportion of 1-year-old children immunized against measles
Saint Kitts and Nevis,257,KN,174,Prevalence rate associated with tuberculosis
Saint Kitts and Nevis,257,KN,176,Proportion of tuberculosis cases detected and cured under directly-observed treatment short courses (DOTS)
Saint Kitts and Nevis,257,KN,177,Proportion of births attended by skilled health personnel
Saint Kitts and Nevis,257,KN,178,Proportion of seats held by women in national parliament
Saint Kitts and Nevis,257,KN,185,"Ratio of girls to boys in primary, secondary and tertiary education"
Saint Kitts and Nevis,257,KN,187,Infant mortality rate (IGME)
Saint Kitts and Nevis,257,KN,188,Under-five mortality rate (IGME)
Saint Kitts and Nevis,257,KN,295,Population in the main metropolitan area
Saint Kitts and Nevis,257,KN,297,Population growth rate in the main metropolitan area
Saint Kitts and Nevis,257,KN,357,Death rate associated with tuberculosis
Saint Kitts and Nevis,257,KN,364,Total fixed telephone lines subscribers
Saint Kitts and Nevis,257,KN,365,Consumer price index
Saint Kitts and Nevis,257,KN,391,"Average number of pupils per teacher, by level of education"
Saint Kitts and Nevis,257,KN,460,Public expenditure on education
Saint Kitts and Nevis,257,KN,467,Physicians
Saint Kitts and Nevis,257,KN,468,Hospital beds
Saint Kitts and Nevis,257,KN,531,Internet users
Saint Kitts and Nevis,257,KN,534,Daily dietary energy consumption in kilocalories per person
Saint Kitts and Nevis,257,KN,740,Current account balance as a percentage of GDP
Saint Kitts and Nevis,257,KN,746,Total external debt as percentage of GDP
Saint Kitts and Nevis,257,KN,856,Nominal lending rate
Saint Kitts and Nevis,257,KN,857,Nominal deposit rate
Saint Kitts and Nevis,257,KN,861,Total external debt
Saint Kitts and Nevis,257,KN,862,"Money (M1), end of period"
Saint Kitts and Nevis,257,KN,868,"Liquidity (M2), end of period"
Saint Kitts and Nevis,257,KN,869,"Broad liquidity (M3), end of period"
Saint Kitts and Nevis,257,KN,870,"Currency, end of period"
Saint Kitts and Nevis,257,KN,871,"Demand deposits, end of period"
Saint Kitts and Nevis,257,KN,872,"Savings deposits, end of period"
Saint Kitts and Nevis,257,KN,873,"Time deposits, end period"
Saint Kitts and Nevis,257,KN,874,"Foreign currency deposits, end of period"
Saint Kitts and Nevis,257,KN,1010,Prison population rate
Saint Kitts and Nevis,257,KN,1206,Monetary policy rate
Saint Kitts and Nevis,257,KN,1343,"Degree of Opennes of the Economy, at current prices"
Saint Kitts and Nevis,257,KN,1344,"Externa Debt, at currente prices"
Saint Kitts and Nevis,257,KN,1381,Fleets of National Flag (thousands of GT)
Saint Kitts and Nevis,257,KN,1382,Fleets of National Flag (thousands of DWT)
Saint Kitts and Nevis,257,KN,1481,Evolution of national flag fleet by vessel type (thousands of DWT)
Saint Kitts and Nevis,257,KN,1499,Total Cellular subscribers
Saint Kitts and Nevis,257,KN,1615,Implicit GDP deflactor at market prices
Saint Kitts and Nevis,257,KN,1629,Net capital inflow and resource transfers
Saint Kitts and Nevis,257,KN,1693,Incidence rate associated with Tuberculosis
Saint Kitts and Nevis,257,KN,1702,Adolescent birth rate
Saint Kitts and Nevis,257,KN,1703,Antenatal care coverage (at least one visit and at least four visits)
Saint Kitts and Nevis,257,KN,1704,Judicial power: percentage of women judges in the highest court or supreme court
Saint Kitts and Nevis,257,KN,1739,Irrigated area
Saint Kitts and Nevis,257,KN,1740,Area harvested
Saint Kitts and Nevis,257,KN,1757,Length of the road network
Saint Kitts and Nevis,257,KN,1819,Value of exports of goods and services
Saint Kitts and Nevis,257,KN,1820,Value of imports of goods and service
Saint Kitts and Nevis,257,KN,1821,Balance on services
Saint Kitts and Nevis,257,KN,1822,Ratio of net income to exports of goods and services
Saint Kitts and Nevis,257,KN,1823,Net resource transfers
Saint Kitts and Nevis,257,KN,1837,Occurrence and impacts of natural disasters
Saint Kitts and Nevis,257,KN,1869,Agricultural area
